7295286079417598738,@helena baby fever rn,en;
👖he ages.;,,
7540919406659322638,prolly tastes better and not 1000 calories per brownie 😋,en;
7641924588368397063,that's the first time I seen him smile😁,en;
7519803515981005590,Y’all need to chill guys it’s not that deep 😂🤣 my phone was with me and the windows where opened the whole time 🤷‍♀️,en;
7613986534458721032,Mais la France 🇫🇷 c’est le sommum de ce truc,fr;
7641347329749189398,Ça dépend où tu vas,fr;
7418101126870975274,Exactly 🙏🏼 people like this are amazing!,en;
7609852974245298951,U expected both to get the same amount of attention? 😭,en;
7363978231366206214,BRO IS DEFINITELY GO YOHAN FROM SIGN🛐🛐🛐,en;
7579696955199193863,yo venía a poner eso,en;
"6926171871570444293,""THIS IS BEAUTIFUL, oh MY GOSHHH"",en;,,";
7379077386871407391,now why you being messy?????,en;
7642954144428671774,Like rn but I can’t crying bc my best friend is over,en;
"7642716606717018887,""[Sticker] the teacher after hearing """"can we have extra time"""""",sticker;,,";
7160777617930339077,Force à toi et bon courage on est de tout cœur avec toi🫶🏼,fr;
"7350758680540988191,""my husband bought Ford coupe for $45,000... I didn't that is expensive for this people"",en;,,";
7634820185627968274,no comment,fr;
7253256427770348293,Why can’t bro talk normally 😭🙏,en;
7332448877969228586,I know her from Degrassi The Next Generation 💀,en;
7160666692099080965,Je vais prier pour toi ma belle tu es forte,fr;
6926002448247160838,Alguém mais achou q ela tava falando português no começo? Kkkk,fr;
"7619283327807947537,""Oh my God, where did you get all this beauty?"",en;,,";
"7642443460050944775,""If you go one up, you can find it again"",en;,,";
7642874875733050143,@gigachad.chase This video is funny and relatable and look at that Fuzzy bear on the motorcycle. What is sleepy bear doing bro😭😭😭😭,en;
7540880342749905694,PLS NO IM LOCKING IN,en;
"7502748644250075926,""Its not possible, You need to put blinders up when ur landing."",en;,,";
7364493362113544992,8000 QUOI!?!???,fr;
7520002341878252302,Never have I ever put the blinds up while landing,en;
7533284605806773014,Why,en;
7446013808206218006,The future is BRIGHT,en;
7618155334016877326,Omg 😘😘😘,en;
7642744538004161293,[Sticker] say you swear bro… i’m watching this movie TONIGHT and i cannot stand scary movies,sticker;
7619344568784126743,[Sticker] i'm hungry now,sticker;
7629879132705751825,[Sticker] OH!,sticker;
7642760375600317198,[Sticker] I get scared from watching the previews of horror movies,sticker;
7636576301092684564,[Sticker] ni en matemáticas vi tantas óperaciones,sticker;
7643068359395902238,[Sticker] POV:I be like,sticker;
7446082688568754966,i can see the future,en;
7540961357660734230,Did bro js say kataifi ITS KUNAFE 🙏🙏🙏😭😭😭,en;
you laugh.;,,
7635068185624609557,[Sticker] ah yes we never know,sticker;
"The watcher: 🙍🏻📱"",en;,,";
7515923138560213791,Never mess with this fine black woman 😏,en;
7034685995882840837,“Oh you know Melissa😳” hahaha AWK 😅😂 lol,en;
7627598169464357633,I call the score/song 'The Song of the Primitive',en;
6991573794397799173,when u wash ur hands after playing with chalk,en;
7422429241357566766,What is the mom from boss baby dpi,en;
7433859582689198868,im afraid this is my type,en;
7619654417956078367,Vous etes tres mignon🥰,fr;
7624129055600247569,Je suis là en Avril 2026🥰,fr;
6973514545726276357,I'm the one who would defend the girl,en;
7632142492418245397,ik what type of man u are,en;
7166653771552326406,Les vrais son,fr;
7616227189612512022,Exactement,fr;
7633918114468365074,[Sticker] wait.. that was..eventful,sticker;
6926325700727406598,My ears have been blessed,en;
7299397587953287982,How long is a Christmas tree? And how many lights did you use?,en;
7640014006611165970,[Sticker] Holy pls get read bru😭,sticker;
7424547113650897671,The way my jaw dropped 😭,en;
7338227635636060974,Im a grown adult man laughing out loud at this shr 😂,en;
7641880917422064406,j'ai connu NY dans les 90's c'était tellement pas cher mais malheureusement maintenant c'est devenu ultra compliqué niveau prix,fr;
"7261276818320376581,""yo por fuera:🧍🏻🏡;,,";
7537708053450441489,it's always the airpods😭,en;
7378838212121756446,Bro sound like ice spice😭,en;
7141998258100290331,liatnya gampang beut pas nyobain 😁,fr;
7338667046039192325,People are truly bored 😂😂😂😂,en;
7571140450703328018,We’d love to gift you ✨,en;
7642562450923569942,Chocolate is coming 😋,en;
7434539282133648160,Is this pay gorn,en;
7642719564376179469,[Sticker] I thought me and my bestie was the only one,sticker;
7584491467294278422,idk if u know ot noy but old arabs used to wear like this,en;
7642640905761915670,[Sticker] bro,sticker;
7247208035700097818,he watched his family die,en;
7377613454024377119,what part of huston Texas,en;
7609370582589506326,That’s the point,en;
7424598850898264840,Bro just flashed us all 💀,en;
7017628373413692165,it looks like you took the shell off an Amarillo 😭😭,en;
7538624065565934356,Sometimes I never found it even if I used that methode,en;
7351118208541344518,Y bro taking a nap mid video,en;
7453070011487273750,Merci ☺️🥰,fr;
7642832537735463710,[Sticker] can't repost,sticker;
6910579673491783681,Who is here on December 26? 😳,en;
7589309649502176021,I hate that 2020 is coming back full-swing 💀,en;
7638294479867544343,Costco c'est pas mal non plus,fr;
"7416762666313843489,""""""do you like candy"""" and their heads moved instantly"",en;,,";
"7609725087110071054,""i said they were both beautiful, that was the first thing i said. but ppl are objectifying the black shirt girl."",en;,,";
6949791869672964101,you obviously don’t understand how any of this works. there are a LOT of necessities that disabled people need that are sold at regular stores.,en;
"7642816464559145735,""From my personal experience , it’s because you don’t want to trouble others and have them worry . You think being loud and the “happiest” will fix the issue but it doesn’t it only worsens it"",en;,,";
"ieiwuwue"",sticker;,,";
"7640199490867184391,""bro fell down,was that place high 😅😆"",en;,,";
7642819550723851022,Did anyone else get an unsettling feeling right when the movie started up until the movie ended and then right when it ended they felt normal again?,en;
"7581120672127664912,""Bro you're not patrick bateman;,,";
"7613902756227973910,""Hello to you too, stranger"",en;,,";
3) 🛋️🤳;,,
"7642751178375316246,""[Sticker] """"She so cute🥺🥺🥺🥺🥺"""""",sticker;,,";
7633357104355967752,dawg now we kiss robot are we fr,en;
7621133668014162702,I actually think it shows the opposite lol I thought the ideal body was the right now your saying it’s the left? Idk man can’t have both pick one,en;
7467348365388268334,Id make that with the intention of sharing and eat every single one myself. That'd be incredible with a medium rare filet next to it.,en;
7541371990348546838,no the clouds are nicer,en;
7642813358542963486,I can do this with no problem 😭,en;
7590503093603861270,What’s with the cross eyes thing these days? 🤷🏻‍♂️,en;
👕every time you like;,,
7017309976574837510,You made something in a lab and then put it out into the wild? I feel like that's wrong 😭,en;
7620961753900679956,yo solo busque Buyer,en;
"7629899581493805832,""Je payais mon repas 9,90 francs au crous."",fr;,,";
7561829469868573495,What is essential balm?,en;
"7643034494563500821,""""""why's everyone online?""""ITS A FREAKING ONLINE APP"",en;,,";
7642991976057062164,Or when you have no internet and can’t view the comments,en;
7636170237834724127,why did i just go back 6 years💔,en;
7160666328519475974,Ma belle contacte une assistante sociale du crous moi je l’ai fait j’ai eu le double de ma bourse,fr;
7235846920054293294,Everyone in this IS SLAYINNNN,en;
7597482583271146263,Second hashtag is funny 😂,en;
"6944849403928838149,""I agree with you 100%, but I was wondering if they would sell it at the hospital or the chemist or gp if you didnt find it anywhere else?"",en;,,";
7235937726159405829,WHO BIRTHED THESE PRETTY LADIES,en;
7519810218428367639,I actually didn’t do it 😅🤣,en;
6925927709520822278,Are there any good french songs I can listen to...?,en;
7253234770061837082,it looks good bro,en;
7396191443390661381,half of these aren't physics,en;
7640240154124223233,[Sticker] la intensión se re nota,sticker;
7370094457112494894,The car just sliding in the back😂😂,en;
7641595968282493716,[Sticker] bros face:,sticker;
7491775633422238469,That looks delicious! I love the idea of combining cookies with marshmallows. Can't wait to try this recipe!,en;
"7613500680015823646,""C'est pas hypocrisie, si quelqu'un te connaît pas, il te connaît pas tu veux quoi donc?"",fr;,,";
7642576473220023062,This is exactly how it feels like thank you,en;
7618234434182185746,[Sticker] А ведь первая строчка из тренда с наггетсом,sticker;
7379911407414002437,OMG dress to impress 😍💅💅,en;
"7612717984772506399,""C’est la même chose en France, mais alors"",fr;,,";
7641584579695149846,When your mom finds it in the same place you looked 27 times 😓,en;
7515906032082633518,She is so pretty,en;
"7260255747962307354,""I mean, this sort of doesn’t answer her question. This could still all be pre mixed. Especially with the video content..."",en;,,";
"7388694673102471966,""He gagged u, u did not embarrass him 😭🙏"",en;,,";
7616761609977119501,Why TF are u recording them tho,en;
7439039125225472790,Atleast bro tried😂,en;
7454302859166925573,Merci,fr;
7642795090164138783,it’s not scary but it’s very like wtf just happen,en;
7556022303080039179,Bro im a pizza,en;
7390002089218933536,You try to embarrass him but he honestly ate,en;
7531902223137325880,no one looking at my name😔,en;
7621278886618071815,[Sticker] gah dahm,sticker;
7642195085443236610,ruined my day at 6:20 of the fucking morning,en;
7642527831859495711,[Sticker] silent repost,sticker;
7279519847565574945,Didn’t recognise bro in the intro,en;
"7258875735153738502,""It’s actually not micro, it’s a pretty good size and quite average"",en;,,";
7642777056149406482,bro fell😭😭😭😭😭😭,en;
"7642052651324113684,""[Sticker] да да, танец королевы"",sticker;,,";
7642765510425363217,MY TRAVELING TO EGYPT AT 2:00 am bro I can’t sleep,en;
6909535850271997957,Damm when you are late at doing this trend,en;
7561182875275019020,Dat guy with that stay free 🤣,en;
7635776179236520726,Mais y a que de la mal bouffe ??? Ça donne tellement pas envie…,fr;
"7034706153200550658,""Can't focus, hair's too distracting"",en;,,";
"7628761759118557972,""[Sticker] Hey frérot, pourquoi tu me filmes avec tes lunettes Meta ? J’apprécie pas du tout."",sticker;,,";
7418447932930835246,Followed by the instant leg tap,en;
7639132276467319582,people have distorted the meanings of introversion and extroversion so much,en;
7503180428594758422,No one should be flying on the wing,en;
7585079050768139064,2020 type TikTok keep going girl,en;
7554216848603923230,TikTok keeps unadding me from Global Sumud Flotilla’s TikTok account 🤬,en;
7331651478752707370,A Nissan Sentra… why,en;
7640522846179345153,[Sticker] And then forgetting it again,sticker;
7314559899878179586,Wait is this Patrick Bateman talking or K shami 😭,en;
"7634646317205783318,""ce comportement existe partout. mais c'est en te voie comme riche où important, on va essayer de ce rapprocher vers toi avec n'importe quel moyen...."",fr;,,";
"6972455342186103557,""Idc what anyone says... if I lose to a gamer girl in any game, I’m quitting gaming for life."",en;,,";
7642581414282216205,@ReRePc In a room full of people I’d pick you,en;
7629485113105548062,[Sticker] Lol,sticker;
7641285431066624799,Brilliant observation there genius!,fr;
7642659972337943318,future billionaires watching this video ♥️,en;
7640708553170584350,Who seen this in 2026,en;
7358846085127029536,fever will forever be my roman empire no changing it,en;
7642846990686487310,Nature definitely brings clarity to life,en;
7633182786924659487,Nah I’m js thst young 💔,en;
7642090662317261590,[Sticker] silent repost,sticker;
7540859184645161758,Damn and they look exactly like the crumbl ones 😭,en;
7634531562981311254,in tenerife my bro got here on this slide,en;
7642460221520347926,[Sticker] U SO CUTEEEE,sticker;
7524624754470339346,vous pouvez me faire comprendre la mitose,fr;
7554337423494726431,you’re on my FYP queennn 💅🏼🥰,en;
6972298898845057797,he was speaking facts tho 😂 some of these girls gamers sat on Minecraft with spaceship computers 😂,en;
7632783528979874581,[Sticker] no gracias aquí estoy bien,sticker;
7641601303789929249,[Sticker] Me When This sund comes,sticker;
7165907735439360774,je la connais par cœur elle et incroyable cette.musique,fr;
7615892314204341000,[Sticker] soy muy joven y no tengo money ni paciencia para tener uno pero son muy tiernos 😭,sticker;
7636116301781779222,[Sticker] ok,sticker;
7253234823619707690,I get all my tips from you,en;
7358323885190071082,🤗 Sending virtual applause for the effort you put into crafting this video!,en;
6926086995328696325,c’est trop beau omg,en;
7017200556494619397,Those don’t belong in the wild 😭😭😭,en;
7613891894590882573,Ça fait 10 ans que je suis à NYC est c’est tjs la même chose.,fr;
7424859980199052033,So glad I stayed,en;
7623137119398462230,C est les US le plus lourd je trouve,fr;
7516047456455951150,Only safe place to do it 🤷,en;
7024319636787315461,The 3th person tho he looks like don,en;
7133914388953056005,PLEZ GIVE ME THE SECOND DOG ITS SO CUTE,en;
6972862712926225158,get friends that aren't 12,en;
7350506773882045214,Should’ve gave him the purse🤣,en;
7136441162613916458,Kind of interesting,en;
7304557726040883976,the steps are on beat as well,en;
7322120623551202094,I’m so psyched that you like DPR Ian! So underrated!,en;
7128381571917316907,I will be practicing this move to sho,en;
7641453503722439442,really and truly.,en;
7557191206246023948,The puma socks 😂,en;
7609850331401306900,I need link for your jeans lady in black please,en;
7639687267007398674,That’s literally still introverted 😭,en;
7470589327665169157,vos video sont très instrutives merci beaucoup🥰🥰🥰🥰,fr;
7259519600810181418,so yeah basically proving her point exactly,en;
7535152342850159382,t’avais raison depuis le début ma star,fr;
7279187614372021035,I LOVE HOW SHE LEFT THE FLUFF BROWS😩💓,en;
7538044642589541142,fr sorry,en;
7609505742652261133,i do this too bro,en;
7642351167721587478,[Sticker] « dad i like k-pop »,sticker;
"7299466646819881759,""I don’t usually like white Christmas trees, but this is absolutely beautiful"",en;,,";
"5)🚗📱"",en;,,";
7365193750451585798,dachy yaya donne nous seulement son adresse ne pleure plus,fr;
7633136737162855198,[Sticker] Lowkey perfect,sticker;
7305984028434694942,were did u get the lights from??,en;
7434831890207245078,are they lovers?,en;
7594825357944587010,im happy you chose the bear good luck,en;
7121468121495683846,yo lo quiero intentar 😁,en;
7466961964264014599,Am I the only one that thought these were scallops at first? Then got disappointed when they were just potatoes?,en;
7253238195185599274,idk if im tripping or not but do you have a vr?💀,en;
"6925924020995112966,""I have a very important question, do you think in English or French?"",en;,,";
7608936173654983454,[Sticker] Watched two times so yall both had your moments,sticker;
7358889968544138016,Fallait envoyer eux a coachella 😞,fr;
7545789847689118470,the move I pull. I kneel down put my hands together 👏and pray and I found the pen I lost by the grace of God,en;
"7642791507569738510,""I wish I could get scared at scary movies, yeah little jump scares get me but I mean actually scared."",en;,,";
7609084140407849741,[Sticker] im no better then a man,sticker;
7449423658340451094,links is besser,en;
7642530092837536544,[Sticker] Lets we scrol together,sticker;
7034729861810373423,this is was so entertaining omg,en;
7521487268738450207,Is that Kayla smith??,en;
7642901789138141983,you could have done the funniest thing,en;
7424190218471654147,Bro got abs DAMM!!!!,en;
7639365305214632726,that’s the perfect definition of me wtf,en;
7638011146884268818,[Sticker] más respeto señor 🤨,sticker;
7017578184812708613,Why,en;
7586618372823450399,God bless the both of you in the mighty name of Jesus Amen,en;
7253259138742141738,Will it help with frizz hair my hair is pretty frizzy,en;
7635347184716595990,Mais ils ont bien un programme d’histoire geo non?,fr;
7440540930124170015,Nah bro did the r9 dance,en;
7445956274490147606,Bro isn't sophie rain Christian?,en;
7253236549046862634,hey Kareem been watching your stuff for a lil bit man love you bro,en;
7496342145985774344,the last one looks very dramatic-,en;
"7176601253907710726,""The girl is a kid , she is a KID 🫤🤌🏻 , grow up"",en;,,";
7018023232540836609,Everyone in the comment section failed biology,en;
7643007062125626144,[Sticker] How she be spawning next to me,sticker;
7149925267695207173,En la vida yo soy el perrito café,en;
7457234748731228950,J’ai déjà fait une vidéo sur la mitose,fr;
"you like."",en;,,";
7089893190056461057,editing,en;
7160651065736921861,Force frr… c’est pas avec macron que ça va s’arranger malheureusement,fr;
7439807669622883090,[Sticker] el niño mientras baila:,sticker;
7553016298964812566,lmao bro this so funny fr😂,en;
7642532264484995847,Why ru putting down their struggles??✌😭,en;
7643067275398447873,[Sticker] this low-key fun,sticker;
7639474793619964688,So youre introverted 😭,en;
7554158224192504607,United States here! It’s on mine!!! Let’s keep it going y’all!!,en;
7574124766371267350,I really admire you.. You are extraordinarily beautiful.. ♥,en;
7642158229557035790,[Sticker] Yo twin you kinda remind me of somebody ik,sticker;
7496099284737114902,My humor is broken😂😂,en;
7642044407047160608,[Sticker] that smile,sticker;
7322566655677891360,to jedyny dobry fragment tej nuty XD,fr;
7112106330718077738,The last house was so cool,en;
7597637330249515787,[Sticker] J’SUIS LÀ EN 2026,sticker;
7642711149142786847,Yess omg😭,en;
7581445655719346974,Michael franks yes hey you name 🌹🌹🌹🌹,en;
7631025376752452383,[Sticker] Who’s the last viewer,sticker;
7621456634078806805,[Sticker] Me when the robot ran low battery:,sticker;
6956990739465339654,Tu as une trop belle voix 😳,fr;
7629381778632983318,TOUT LES ÉTUDIANTS ??? Rappelleons qu’il n’y a pas des crous partout,fr;
7399130166952772395,i am sick this is so cute oh my gosh,en;
7642821115710063374,this wasn’t that scary but it was scary a little i feel like it was sad at the same time 10/10 still,en;
7440026200644371201,HELP I-😭 I DECIDED TO WEAR A CHRISTIAN VEIL IN SCHOOL AND THE BOYS YELLED “WOW CHRISTIAN” AND I INTRODUCED MYSELF. (I spread the gospel) AND THEY ALL PRAISED JESUS WITH ME,en;
7642861230798357264,Je kiff la deo 🔥,fr;
7642777174894297870,currently watching it on soap2day 🌝,en;
7616656825337496350,Do you have a code for this? 😭,en;
7639049164697813767,These are all the labels that hold you. You just love peace of mind. That’s enough.,en;
6927121113282183173,I’m gonna learn this so I can duet you. Wish me luck,en;
7637346684079424277,[Sticker] no,sticker;
7522685651222102792,wow what a great and convenient time to be filming for no reason,en;
7215374610375951105,StuffVideos} like these keeps me hooked on TikTok 😎,en;
7613704263173128974,😂America 🇺🇸 we don’t really trust strangers 😅😅😅😅😅😅😂😂😂😂,en;
7299918543959884587,I’ve been wanting a black Christmas tree,en;
7629500306523030294,la qualité des repas va sûrement descendre,fr;
7618586059051434773,[Sticker] PARTY AT THE BEACH,sticker;
7379671677870818053,he looked so happy when he said that he plays dress to impress,en;
4) 🪑📱;,,
"6940806074954301446,""and in the comments there's always that person that says """"iTs ThEiR mOneY"""" BUT THEY DONT NEED IT. it doesn't matter if it's their money or not"",en;,,";
7563163108334158600,i don't see any Arabian thing,en;
7638262903393551126,tu parles du roast non?,fr;
7034764325076075311,My parents used to go to this one spot all the time and all the servers knew them. He goes one day with a woman with short hair. She was sat facing,en;
7641482175775605505,[Sticker] que buscaron,sticker;
7641974448954835726,[Sticker] Day ruined at 7:04 am,sticker;
7439185003176805138,i knew you’d check the comments like a good boy,en;
7561791048240382776,so you think that the thief are not watching TikTok now 🤔🤔🤔🤔🤔🤔,en;
6974345886574953221,Boys don't rule the game all girls and boys rule the games,en;
7642895077194564365,me & my best friend lmao @Payton Elizabeth,en;
7637538084553098006,I accidentally clicked for you page😭,en;
"  John   20 : 30 - 31"",en;,,";
7626481864958673686,Fr meeee,en;
7629419851375543062,[Sticker] Mais c’est magnifique,sticker;
7248276030317478661,Yo se que moriré. Pero no hoy,en;
7370083924130169646,I was at the gym lmao,en;
7424610357970551582,my frontal lobe just developed,en;
7330496776224834334,I can’t get over that red dress on her,en;
7640921111521706759,but you check that spot and still dont end up figuring where it is,en;
7378922428292727582,He’s literally me,en;
7172509658640679681,He is armenian💗,en;
"7642737067428201247,""You are doing amazing everyday, the world is so lucky to have you taking care of some of our sickest people."",en;,,";
7306718326318236462,THATS THE GIRL FROM RAISING DION!!!!!!,en;
"7618011239130268438,""🔥 La force d’un homme se mesure souvent au silence qu’il supporte quand plus personne n’applaudit. Si tu aimes mes citations, viens voir mes vidéos, je suis sûr que tu vas trop aimer 🎥⚔️"",fr;,,";
7640292398316749599,Pour mon établissement jour j-9 j’ai hâte ❤️,fr;
7073869474847703851,Excellent light reflection,fr;
7640542143005688589,[Sticker] Im the last person to comment,sticker;
7642770841226904334,The obsession was a really good scary movie but I think the mummy was even better and scarier,en;
7642866626090304269,[Sticker] i have an idea..but we CANT judge,sticker;
7017209243665253126,Can you do charmander and pikachu,en;
6991422047482348294,the same thing happens when i put it on my wood,en;
7160652448745865989,Tu peux demander des aides au niveau de la caf etc ensuite si ça peut arranger le truc met toi sur tes impôts seule et plus sûr ceux de tes parents,fr;
7034735125816574726,young helena bonham carter vibes lowkey,en;
7253308482500969217,u should fr be a narrator or sm,en;
7328977043823379202,What is your name?,en;
7596685994208854792,I miss you so much kobe Bryant ❤️❤️❤️,en;
7554429230784873271,Commenting to stay on this side of tik tok,en;
7642712932175119117,That was me with smile 2 I was balling out of fear. 😭 not ready for obsession but I do wanna see it 👀,en;
7324252615772144427,i want what the third guy is on 😭,en;
7326421361298817822,The fact that I know exactly what video they are referring to is whats killing me😭😭😭😭,en;
7643036039238189842,[Sticker] we're watching ts on saturday..right?!,sticker;
7643059571527942944,why u acting AI,en;
7641972343311418115,[Sticker] Se parece a Alina rose,sticker;
7037582332823765766,first 3 minute tik tok I ever WANTED to watch,en;
7564035570260869890,same bro,en;
7636116351727747862,[Sticker] wait what,sticker;
7642843358977262344,I did not sleep the whole night because of a new keyboard,en;
7632183915394941699,moi on m a demandé si on avait des toilettes,fr;
7579786049284047638,no but the ai videos are fr like who did??,en;
7541608291693364023,the costco socks..,en;
7632059581669344031,[Sticker] Don’t spend it all in one place,sticker;
7510964656496804630,oh really?? who would have thought 😱😱,en;
7034896130421752622,Girl this bartender used to give me the WEIRDEST looks at this restaurant and it was bc my bf was taking girls there at like 3am 😭,en;
7642549755772617488,All of king nasirs vids,en;
"7456295664994501382,""merci pour la vidéo, parle nous de la biochimie"",fr;,,";
7642030059633246998,who is the first one ?,en;
7635395851406115600,no bro me quiero quedar,en;
7017824997658329862,This is either a hero or a villains origin story right here,en;
7520894987047879437,Why I don’t close the window all the say,en;
7640571374059389726,Who’s here in 2026,en;
7321872269280772870,Back to the skits tomorrow🥰,en;
7642999214926856980,me if my birthday is tomorrow😂😂😂,en;
7590936026786530056,[Sticker] yo no perdóno,sticker;
"7637317307832156936,""[Sticker] u3uwurueuauiwd5w67ydueuudududueyysyyeyeydyyrysueurusudydue7uuruusujjdu;,,";
7554632522451518263,Hell yeah finally got onto Flotilla Tok,en;
7469848353308787462,Stp tu peux faire pour la reproduction 🙏🙏🙏🙏,fr;
7590910719768691477,[Sticker] por poquito caía,sticker;
"7636810820055630614,""Je me serais fait plaisir genre “oui, en effet, nous avons des distributeurs de parfum accroché à chaque lampadaire, ça marche à l’énergie solaire lol”"",fr;,,";
7538058843006763784,i swear i can hear the sound in thought,en;
"7635381123359900438,""Sooo, what did YALL search?"",en;,,";
7080352484321526570,I liked it but I didn’t like that I liked it,en;
7630106497994081032,LMAO,en;
7400871669869658912,WHERE IS THE HOODIE FROM 🙏🙏,en;
7323186926763623200,You are actually a really good dancer,en;
2nd dog: work smarter, not harder;,
7401342085922194219,Why did I just now realize I was smiling,en;
"Yo :es un IA 👁️👄👁️"",en;,,";
7358326490943587118,This video is both entertaining and educational. Love it!,en;
7039216612955849478,The “how dare you” was giving Tyra banks,en;
7615769176695718669,[Sticker] Heeseung,sticker;
7559519097530073878,This physically hurts to watch,en;
7571778526497096470,Bruh😭✌,en;
7608823271379796750,the one wearing jeans is soooo gorjus😫💗,en;
7643054225145283329,[Sticker] Nasir king,sticker;
7629384284826796822,pile quand on finit les cours quoi,fr;
7510545178903905046,I don’t think people should be on fire or on the wing? But concerning,en;
7593996370131780373,Retracing what I did 🥹,en;
7641814692131029791,[Sticker] not like they would check anyway lolll,sticker;
7642379992177197838,THEN THEY ALL GOT BLOCKED.,en;
7453451247623176965,ms pouvez vous nous laisser télécharger svp,fr;
7537672556054348549,I thought am the only one who does this 😂,en;
7521345873236050720,She did not follow instructions if this was true because you're asked to put the blinds up for landing 🙄,en;
7540889665835811615,HAHAH ily 🫶,en;
7640062202854753046,[Sticker] Eh! moi je veut le lait!je suis trop petit!,sticker;
7535111086514455312,Tu avait raison,fr;
"7642704818058871566,""I’m locked in now, I’m done with them!😭"",en;,,";
7642086144087491342,[Sticker] I can tell Your the popular kid,sticker;
7554636812280627986,HUMANITY STANDS WITH PALESTINE 🇵🇸🇵🇸🇵🇸,en;
7253233379680011051,does this work with black hair? ( I'm South Indian skin tone is a factor I'm considering),en;
7370137214118544174,This song just goes with it,en;
7253450194837766914,NORDIC KING,en;
7363928964602020614,am i trippin or he do really looks like yohan from the sign,en;
7609414511134278402,merciiii,fr;
7424552066578416389,foi o nossa mais sincero da minha vida,fr;
7628109718133342977,[Sticker] Cuanto cuesta,sticker;
7641637344291062559,[Sticker] That’s so sweet 🥹,sticker;
7118078749602661126,me encanta su camisa yo quiero una como la de ella ☀️🌙😍,en;
7643065840614523669,[Sticker] Singles gather here for a surprise,sticker;
"7408868210143331105,""The vid: 🧏🏻‍♀️❤️📱🧏🏻❤️.;,,";
"the watcher:👤"",en;,,";
7642598655640781582,[Sticker] I only lied bc I peeped sum weird shiii😂,sticker;
"7640951767974576929,""Nossa, você linda demais 🥰"",fr;,,";
"Et pour une fois que tu marches, faut pas te plaindre!!"",fr;,,";
7581692097099662093,say you swear,en;
7642349046681994014,[Sticker] U got potential kid,sticker;
7642577374336287519,Then you would go to their recent video to check their comment section for anybody who said anything about the video,en;
7607046766726529814,[Sticker] ПРИВЕЕТ,sticker;
7540837766264275726,Where do you buy Kataifi? I never seen it in the grocery store before? Also where do you buy pistachio paste,en;
7639773334490841878,Au final t’as pas répondu à la question si c’était éclaté ou pas,fr;
"7416362321523983136,""""""I need you to cover your ears honey"""" I knew she wasn't playing around right then and there"",en;,,";
7473956324465214214,merci,fr;
7640597292475319063,Thats disgusting 🥀,en;
7642736129456292621,I think bros secretly popular,en;
7642712596751450898,It turned out that the next day the plan didn't happen🎃😹,en;
7642672719813067537,Thank you love ❤️,en;
7624637403849179917,You’re glowing ✨,en;
7464582778568672005,The noodle thing is so cool omg,en;
7642898904401003280,merci les jeunes,fr;
7561561830209930002,All the robbers are gonna know!!,en;
7632435915583095572,Dans ce cas ne me dites pas que l'Amérique est la seule nation représentée sur une carte.,fr;
7638629217228915464,Pourquoi tu n'est pas venu étudier au Québec ?,fr;
"7404428779471373062,""the video:👥;,,";
7628909823077794582,en vrai c'est presque pareil pour nous .. si on nous demande de placer le texas ou une autre nation on sera pas précis non plus .. mais on s'en sort mieux quand même je pense 🤣,fr;
7449372766706369322,What’s the name of this song in the background?,en;
7634871048768652052,your smile is so pretty 🤭,en;
7433244190014522142,what movie is this💀,en;
7642789073396253458,[Sticker] Moi c’est toi que j’aime 🥹,sticker;
7506399710778753814,we never do this its only u people that alwYs mess up,en;
"7563638885851611922,""The jin is more scary concept, also these outfits are more south asian clothes and im arab i know what im talking about"",en;,,";
7543574703664005906,I came here after watching the lady with her house cow.,en;
7642165085682565918,@Is this mason bro i thought this was kameron,en;
7323385658818315038,Omg you’re listing to DPR IAN!!! That makes me so happy,en;
7637492217100026645,I searched foryoupage,en;
7634820202173956886,Ça fait vraiment pas rêver,fr;
7642303461619385102,Was she being deadass,en;
7561322930761564940,why use husband's shirt?!,en;
7299585676763595562,I have a white Christmas tree that changed colors,en;
7541170560162087711,LMAOOO it took me so long i was literally sweating trying to get these darn brownies out the pan 😩🤣🤣,en;
7253941853014213402,Blud so zesty with it,en;
"7129093017918784262,""1st dog: I got this;,,";
7595128502883762951,she won?? oh she totally DESERVED that win,en;
7265415492658594566,Proved her point,en;
7642725387977900813,[Sticker] me when they start calling back !,sticker;
7632058019396879136,[Sticker] Öse,sticker;
7253676761128813358,Bro needs a cut,en;
7642833178336461599,Hold on just writing my name,en;
7561713202255921938,What if you don’t have a husband!,en;
"7635201519085191956,""👦This is Bob,;,,";
7017283867665056517,you released it into the wild???😭😭,en;
"7416340946293605152,""""""I need you to cover your ears honey, okay? 😁"""" """"BACK THE F UP!"""" QUEEN!!!"",en;,,";
7642925012077019918,i ain't neva been THAT close w my hgs..,en;
7642767744849576734,Crying? It was not that scary bffr how old are we 😭,en;
"7523041069178766086,""SHE'S ME, I AM HER how ever the saying goes 😭"",en;,,";
7639714745557222165,[Sticker] оооооо.ддаадда,sticker;
6972390232935219973,LMAOOO,en;
7600478757519196958,stunning!,en;
7350460248887886623,we slayed😜💅🏼✨,en;
7076450077824353029,These TikTok trends are getting out of hand,en;
7516031851438588677,SHE IS SO FVCKING FINE IN THAT MOVIE BROOOO😍‼️,en;
7301358475065295662,Where did you buy your tree and lights 😍,en;
7176987836015641386,no literally lmao,en;
7370161401858409222,I’d be going to the towels to dry off and then to the clothes for a new outfit 😭,en;
